ts_ms,collection,dataset,story_id,question_id,question_hash,question,true_answer,predicted_answer,requested_variant,routed_variant,routed_by,retrieval_k,local_retrieval_ms,grpc_elapsed_ms,router_retrieval_ms,inference_ms,end_to_end_ms,prompt_chars,context_chars,answer_chars,exact_match,answer_cosine_sim,type,level
1765934939523,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q84,a7626b5a3853,Who frees Conan from the pirates?,Olivia.Olivia,Olivia,auto,llama3,ml,8,492.25831031799316,269.14024353027344,0.004623987479135394,254.98719100141898,254.9980829935521,33,4534,6,0,0.9441582560539246,,
1765934939627,pubmedqa,pubmedqa,,27015892::q400,4da59ed05892,The linea aspera as a guide for femoral rotation after tumor resection: is it directly posterior?,"The linea aspera is exactly posterior in a minority of individuals, while it is externally rotated to varying degrees in the majority of individuals. The degree of rotation was positively correlated with femoral neck anteversion angle, and negatively with age. To avoid implant malrotation, accurate estimation of the rotation angle should be determined preoperatively.",unknown,auto,mistral,ml,8,12.990474700927734,77.12435722351074,0.004258996341377497,63.52130600134842,63.53225201019086,97,901,7,0,0.055910855531692505,,
1765934940017,hotpotqa,hotpotqa,,5aba04fb55429939ce03dc54,479f53c8c322,Toronto's Insight Sports is partially owned by what Canadian businessman?,Lawrence M. Tanenbaum,Larry Tanenbaum,auto,qwen2_5,ml,8,60.99891662597656,316.21432304382324,0.017452024621888995,301.9327440124471,301.9627089961432,73,5710,15,0,0.7793629169464111,bridge,medium
1765934940439,hotpotqa,hotpotqa,,5a731dee5542992359bc3238,273bd4345c06,"What man, also known as mi Sde-Or, created a military self-defense system developed for the Israel Defense Forces?","Emrich ""Imi"" Lichtenfeld",imi lichtenfeld,auto,qwen2_5,ml,8,61.70153617858887,345.001220703125,0.0055010023061186075,332.90390597539954,332.92292000260204,114,6731,15,0,0.8667525053024292,bridge,easy
1765934941525,narrativeqa,narrativeqa,015c99b411cef291d31cd5543c7ae957edebe6b4,015c99b411cef291d31cd5543c7ae957edebe6b4::q172,6c0b5cb45b2b,Why is Shinzon aging rapidly?,Due to it being a clone.he's a clone,"since the rna sequencing was never activated, his cellular structure has started to break down. he ' s dying.",auto,llama3,ml,8,572.5939273834229,496.8106746673584,0.006839982233941555,483.87490201275796,483.8894470012747,29,9441,109,0,0.39514437317848206,,
1765934942573,narrativeqa,narrativeqa,00936497f5884881f1df23f4834f6739552cee8b,00936497f5884881f1df23f4834f6739552cee8b::q47,50973ef29aa6,Where does the explorers trip in Africa begin?,Zanzibar/on the east coastThe east coast of Zanzibar.,unknown,auto,llama3,ml,8,546.0245609283447,389.62602615356445,0.009978015441447496,377.5749919877853,377.604331006296,46,10585,7,0,0.2308267503976822,,
1765934943503,narrativeqa,narrativeqa,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6::q205,15aca1fc1498,"What criminal charges did Jim have brought against him at in Miami, FL?",Jim Morrison allegedly exposed himself on stageIndecent exposure.,unknown,auto,llama3,ml,8,525.0847339630127,391.76273345947266,0.006225018296390772,377.18430897803046,377.1980149904266,71,8403,7,0,0.08441828936338425,,
1765934943845,hotpotqa,hotpotqa,,5add28c85542992ae4cec4be,b9e047147e86,"The 337th Flight Test Squadron (337 FLTS) was most recently part of the 46th Test Wing and based at McClellan Air Force Base, a former United States Air Force base located in the North Highlands area of Sacramento County, in which US state?",California,California,auto,mistral,ml,8,68.95279884338379,229.83813285827637,0.005331996362656355,217.28403298766352,217.30071099591441,240,4961,10,1,1.0,bridge,easy
1765934944250,hotpotqa,hotpotqa,,5ade18635542997c77aded3e,d7dc27b35931,What network is the reality TV Show that features American former professional baseball left fielder who played 22 seasons in Major League Baseball (MLB) with the Pittsburgh Pirates and San Francisco Giants?,ESPN,ESPN,auto,llama3,ml,8,65.24538993835449,328.55725288391113,0.005941023118793964,316.792486992199,316.81054100045003,207,7333,4,1,1.0,bridge,easy
1765934944694,hotpotqa,hotpotqa,,5a7a791f55429941d65f2669,b5a78e22fb8d,What was the year founded of the football team that Aaron Galindo is currently a part of?,1928,unknown,auto,qwen2_5,ml,8,62.454938888549805,368.1769371032715,0.005870999302715063,356.1401070037391,356.1609699972905,89,7258,7,0,0.29367154836654663,bridge,medium
1765934945120,hotpotqa,hotpotqa,,5a83cf395542996488c2e4e0,426db1220820,"What musical genre was the song that, according to Annet Artani, inspired the Britney Spears song ""Everytime""?",R&B,R&B,auto,qwen2_5,ml,8,61.30623817443848,352.3099422454834,0.006140995537862182,342.42963799624704,342.4491939949803,110,7041,3,1,1.0000001192092896,bridge,medium
1765934945506,hotpotqa,hotpotqa,,5ab698885542995eadef002a,0b38ae006045,"American politician Joe Heck ran unsuccessfully against Democrat Catherine Cortez Masto, a woman who previously served as the 32nd Attorney General of where?",Nevada,Nevada,auto,llama3,ml,8,61.69009208679199,313.25602531433105,0.005604000762104988,300.8095789991785,300.82818600931205,157,6536,6,1,1.0,bridge,easy
1765934945881,hotpotqa,hotpotqa,,5ae4ba9255429913cc2044e6,7b0adc7bad1b,What hamlet and census designated place was the location of the only pay-per-view Bunkhouse Stampede?,"Uniondale, New York",uniondale,auto,mistral,ml,8,61.31148338317871,201.85041427612305,0.005492009222507477,190.05636000656523,190.07370100007392,101,4243,9,0,0.8936857581138611,bridge,medium
1765934946263,hotpotqa,hotpotqa,,5a7a52745542996c55b2dd4f,0684effdc828,"Who was born first, Francis Nethersole or Elizabeth Stuart?",Sir Francis Nethersole,unknown,auto,qwen2_5,ml,8,62.03579902648926,307.2090148925781,0.005758018232882023,292.2930390050169,292.3198560019955,59,5173,7,0,0.170802503824234,bridge,hard
1765934946728,hotpotqa,hotpotqa,,5a81102b554299260e20a22a,595fef72f58d,"Jane's Addiction and Weeping Willows, play which genre of music?",rock,"Jane's Addiction plays alternative rock, while Weeping Willows plays indie rock.",auto,qwen2_5,ml,8,62.300682067871094,389.6799087524414,0.0057219876907765865,377.10692299879156,377.1211450221017,64,5858,80,0,0.3153562843799591,comparison,easy
1765934947535,narrativeqa,narrativeqa,01aa10d75658840a478ede17631dba875651c370,01aa10d75658840a478ede17631dba875651c370::q256,885429cbae4b,Peace must be founded on the understanding that mankind is?,One human familyOne human family.,unknown,auto,llama3,ml,8,485.0142002105713,272.0947265625,0.005851994501426816,260.1772880007047,260.1914709957782,59,6201,7,0,0.18363399803638458,,
1765934947958,hotpotqa,hotpotqa,,5a8ba62d554299240d9c205c,b4c0ca661213,Lendley C. Black is Chancellor of a university offering how many majors?,85,unknown,auto,qwen2_5,ml,8,65.23466110229492,341.61996841430664,0.005843990948051214,327.5044930051081,327.5254530017264,72,7576,7,0,0.3737175166606903,bridge,hard
1765934948856,narrativeqa,narrativeqa,01dd08c2a57dca20d4925177a4b4de509fdf71fb,01dd08c2a57dca20d4925177a4b4de509fdf71fb::q277,9e7607a671e4,Who has Maya spent her career studying?,Osama Bin Laden Osama bin Laden,unknown,auto,llama3,ml,8,528.313159942627,310.422420501709,0.005317007889971137,295.93489499529824,295.9474599920213,39,5193,7,0,0.2662486135959625,,
1765934948964,pubmedqa,pubmedqa,,19073749::q145,1c9ba0fb5266,Does executive function explain the IQ-mortality association?,The association between IQ and mortality in older adults may be predominantly attributable to individual differences in DS performance.,Yes,auto,mistral,ml,8,14.919757843017578,80.88517189025879,0.004001980414614081,68.83535199449398,68.84499499574304,61,1426,3,0,-0.05722622200846672,,
1765934949162,pubmedqa,pubmedqa,,27021578::q432,557fafcf161d,Is capnometry helpful in children with bronchiolitis?,"Capnometry readings upon arrival to the ED did not predict hospital admission or hospital discharge eligibility. Among hospitalized patients, EtCO2 did not correlate with the evaluated disease severity measures. Wang score was found to be the most consistent predictor of significant outcomes.",unknown,auto,qwen2_5,ml,8,11.201858520507812,174.0427017211914,0.0039529986679553986,160.91211599996313,160.9208380104974,53,1883,7,0,0.06074453145265579,,
1765934949656,hotpotqa,hotpotqa,,5ab728e45542992aa3b8c7b4,caa8a3cc47f7,The Thoen Stone is on display at a museum in what county?,Lawrence County,"Deadwood, South Dakota",auto,qwen2_5,ml,8,61.33770942687988,374.8047351837158,0.00569300027564168,361.58396798418835,361.6003399947658,57,8240,22,0,0.3137372136116028,bridge,medium
1765934949897,pubmedqa,pubmedqa,,8336877::q279,ca8c52869ef2,Does midline episiotomy increase the risk of third- and fourth-degree lacerations in operative vaginal deliveries?,Midline episiotomy is associated with an increased risk of third- and fourth-degree perineal lacerations in operative vaginal deliveries.,Yes,auto,mistral,ml,8,12.90583610534668,74.93996620178223,0.004936999175697565,61.19269298505969,61.202914017485455,114,880,3,0,-0.02471775747835636,,
1765934950705,narrativeqa,narrativeqa,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6::q224,4ed0a8df696d,Where does Pam find Jim is dead?,In a bathtub while in Paris.In a bathtub in Paris,unknown,auto,llama3,ml,8,526.435136795044,268.8610553741455,0.0044549815356731415,236.76373501075432,236.77636199863628,32,2737,7,0,0.1554783433675766,,
1765934951091,pubmedqa,pubmedqa,,14513135::q50,f7975482e48c,Does violence in the emotional relationships make STD/AIDS prevention more difficult?,"The study showed that there is an important association between violence in the emotional relationships and the inconsistent use of condoms in the group studied. Therefore, preventive measures should be taken regarding youth behavior that involves the risk of STD/AIDS infection, associated with campaigns against violence.","Yes, based on the provided context, there is a statistically significant relation observed between not using condoms (which can be an indicator of STD/AIDS risk behavior) and aggressiveness in emotional relations. This suggests that violence in emotional relationships may make STD/AIDS prevention more difficult.",auto,mistral,ml,8,16.528844833374023,351.4842987060547,0.003383000148460269,337.7033490105532,337.71298901410773,85,1336,313,0,0.7583609819412231,,
1765934951840,narrativeqa,narrativeqa,01aa10d75658840a478ede17631dba875651c370,01aa10d75658840a478ede17631dba875651c370::q240,26cae447ac56,How does international governance let the world down?,"By its' inability to do away with war, anarchy, terrorism and unstable economies.It cannot properly eradicate threats and instabilities.",unknown,auto,llama3,ml,8,472.1651077270508,264.9242877960205,0.006983987987041473,251.33269501384348,251.3461329799611,53,6073,7,0,0.11699511110782623,,
1765934952015,pubmedqa,pubmedqa,,9300292::q301,7bba49378ae7,Long-term follow-up of corridor operation for lone atrial fibrillation: evidence for progression of disease?,"Corridor surgery for atrial fibrillation is a transient or palliative treatment instead of a definitive therapy for drug refractory atrial fibrillation. This observation strongly affects patient selection for this intervention and constitutes a word of caution for other, nonpharmacologic interventions for drug refractory atrial fibrillation.",Unknown (The context does not provide information about the progression of disease.),auto,mistral,ml,8,16.443490982055664,143.51916313171387,0.0037720019463449717,130.19975501811132,130.20901201525703,108,1002,84,0,0.08420993387699127,,
1765934952415,hotpotqa,hotpotqa,,5a74bdbf5542996c70cfadc7,cbaa1f6b5020,"Lee Jun-fan played what character in ""The Green Hornet"" television series?",Kato,unknown,auto,qwen2_5,ml,8,66.38097763061523,321.1369514465332,0.016214005881920457,306.404486997053,306.4328139880672,74,5918,7,0,0.30033811926841736,bridge,medium
1765934952799,hotpotqa,hotpotqa,,5ab2b89d554299166977406e,a63dcf35c3ab,"Which species, Cardwellia or Ochagavia, is native to South America?",Ochagavia,unknown,auto,qwen2_5,ml,8,65.98758697509766,305.4041862487793,0.005600013537332416,292.8937569959089,292.9076639993582,67,6466,7,0,0.28774189949035645,comparison,medium
1765934953167,hotpotqa,hotpotqa,,5a77a0205542995d83181225,d999792ffd22,"Throne of Glass is a young adult high fantasy novel series, by which bestselling American fantasy author?",Sarah Janet Maas,Sarah J. Maas,auto,llama3,ml,8,62.612295150756836,293.03884506225586,0.004905014066025615,281.19434500695206,281.2098620051984,105,5876,13,0,0.8825442790985107,bridge,easy
1765934953683,hotpotqa,hotpotqa,,5a745eb055429979e2882928,ba26b3f69e5d,"What magazine an American monthly food and lifestyle magazine founded in 1987, Cooking Light or Hot Rod?",Cooking Light,Cooking Light,auto,qwen2_5,ml,8,61.47432327270508,332.6690196990967,0.004646979505196214,322.868949995609,322.8836310154293,104,6472,13,1,1.0,comparison,easy
1765934954062,hotpotqa,hotpotqa,,5ac12fda5542994d76dccdb0,669cee32eb4e,Jo Ann Terry won the 80m hurdles event at what Sao Paulo-based event from 1963?,Pan American Games,unknown,auto,qwen2_5,ml,8,60.98580360412598,307.0197105407715,0.0034850090742111206,295.7836400019005,295.7966329995543,79,5326,7,0,0.19323579967021942,bridge,hard
1765934954264,pubmedqa,pubmedqa,,19080941::q166,eb110c51075b,Population-based versus hospital-based controls: are they comparable?,"There may be some differences between hospital and population-based controls, which must be taken into account in the design of case-control studies. It is necessary to ascertain whether such differences are reproduced at other geographic locations and whether they can affect estimation of exposure-disease.",Unknown (The context does not provide information to definitively answer whether population-based and hospital-based controls are comparable.),auto,mistral,ml,8,11.92617416381836,174.83091354370117,0.005687004886567593,161.2499869952444,161.26082101254724,69,798,142,0,0.6937540173530579,,
1765934955062,narrativeqa,narrativeqa,01dd08c2a57dca20d4925177a4b4de509fdf71fb,01dd08c2a57dca20d4925177a4b4de509fdf71fb::q263,2f74eb057ccb,Why was Maya sent to Washington DC?,she was blacklisted by Al-Qaedaprotection,unknown,auto,llama3,ml,8,474.5333194732666,312.4706745147705,0.006274000043049455,298.6373600142542,298.64964200532995,35,5417,7,0,0.17636413872241974,,
1765934955239,pubmedqa,pubmedqa,,27020433::q428,2e43afaccc90,Is It Possible and Safe to Perform Acetabular-preserving Resections for Malignant Neoplasms of the Periacetabular Region?,"The roof of the acetabulum is the weightbearing portion of the acetabulum. It also maintains the stability of the hip. With precise preoperative planning of the resection and accurate execution of the procedure, the hip-sparing approach through partial acetabular resection can be performed in selected patients with malignant periacetabular neoplasms. Navigation makes it possible to minimize the amount of bone resection. In this preliminary report of a small number of patients, we had adequate short-term local tumor control. We believe the function is good, but we do not have a comparison group of patients to document improved function.",Yes,auto,mistral,ml,8,16.81041717529297,132.44104385375977,0.004911998985335231,118.38325401186012,118.39388098451309,121,2554,3,0,0.028709618374705315,,
1765934956172,narrativeqa,narrativeqa,01dd08c2a57dca20d4925177a4b4de509fdf71fb,01dd08c2a57dca20d4925177a4b4de509fdf71fb::q274,f081fd0bc7d0,Where does the CIA trace Sayeed's calls to?,"A compound in Abbottabad, PakistanThe call is trace to Sayeed's mother",unknown,auto,llama3,ml,8,487.28442192077637,400.7992744445801,0.00707499566487968,386.66195300174877,386.6754329937976,43,11273,7,0,0.12559007108211517,,
1765934956563,hotpotqa,hotpotqa,,5a87390555429960ec39b769,654e5d19885b,In which stadium do the teams owned by Myra Kraft's husband play?,Gillette Stadium,Gillette Stadium,auto,qwen2_5,ml,8,65.09780883789062,312.23273277282715,0.004362984327599406,299.5645690243691,299.5785289967898,65,5789,16,1,1.0000001192092896,bridge,medium
1765934957466,narrativeqa,narrativeqa,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b::q160,3e48f9553da5,What nickname does Annie give to Ebby?,NukeNuke,"""nuke""",auto,llama3,ml,8,512.9756927490234,376.95789337158203,0.005520007107406855,366.90794699825346,366.9195590191521,38,6993,6,0,0.5955317616462708,,
1765934958270,narrativeqa,narrativeqa,01aa10d75658840a478ede17631dba875651c370,01aa10d75658840a478ede17631dba875651c370::q253,63d51449d58b,Peace can only be achieved by addressing the?,Underlying problemsWhole new level of commitment,unknown,auto,llama3,ml,8,463.61660957336426,273.12731742858887,0.006793008651584387,261.09162700595334,261.1044410150498,45,6201,7,0,0.1504782736301422,,
1765934958676,hotpotqa,hotpotqa,,5a80b23a5542992bc0c4a7b2,1179e7706e7f,Ted Sutton plays Sergeant Cunningham in a2002 film that stars Mel Gibson as what character?,Graham Hess,Graham Hess,auto,qwen2_5,ml,8,64.82768058776855,327.2666931152344,0.004526984412223101,312.9523459938355,312.9664320149459,91,5831,11,1,1.0,bridge,medium
1765934959280,pubmedqa,pubmedqa,,27005981::q354,cc96e5612de9,Implanting permanent left ventricular assist devices in patients on veno-arterial extracorporeal membrane oxygenation support: do we really need a cardiopulmonary bypass machine?,"This study demonstrates that the CPB machine can be safely omitted when a long-term VAD is implanted on VA-ECMO support. Blood loss in the first 24 h after surgery was less and a significantly lower number of blood products were necessary in these patients compared with patients in whom the CPB machine was used. However, similar survival rates between these two groups were observed.","No, based on the provided context, it is not necessary to use a cardiopulmonary bypass (CPB) machine when implanting permanent left ventricular assist devices (LVADs) in patients on veno-arterial extracorporeal membrane oxygenation (VA-ECMO) support. However, the use of CPB was associated with higher chest tube blood loss and amount of blood product usage.",auto,mistral,ml,8,18.40066909790039,529.3045043945312,0.004322995664551854,515.9976319991983,516.0095379978884,178,2193,358,0,0.7037159204483032,,
1765934960106,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q92,b8823d1c5d00,What does Olivia think of the statues in the moonlight?,That they will come to lifeThat they will come to life.,unknown,auto,llama3,ml,8,467.38147735595703,343.9207077026367,0.005406007403507829,332.01905598980375,332.03044199035503,55,7681,7,0,0.10602681338787079,,
1765934961050,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q97,2cc6ead71f88,What did Conan say he will do to Olivia?,"Make her ""Queen of the Blue Sea""Make her the queen of the blue sea","lie down and sleep if you can, olivia, ' he said. ' i ' ll keep watch.",auto,llama3,ml,8,479.9044132232666,447.096586227417,0.005523994332179427,435.1378050050698,435.1497809984721,40,7505,70,0,0.12804105877876282,,
1765934961530,hotpotqa,hotpotqa,,5a8f7992554299458435d64c,66fe8c909924,"The largest ship in the ""Imperator"" class ocean liners had how many gross register tons?","56,551",unknown,auto,qwen2_5,ml,8,63.35806846618652,354.31480407714844,0.0056349963415414095,343.24827199452557,343.26226002303883,88,6809,7,0,0.0662432387471199,bridge,medium
1765934961835,pubmedqa,pubmedqa,,27012397::q383,2edba56cedca,Should Transcatheter Aortic Valve Replacement Be Performed in Nonagenarians?,"In current U.S. clinical practice, approximately 16% of patients undergoing TAVR are ≥90 years of age. Although 30-day and 1-year mortality rates were statistically higher compared with younger patients undergoing TAVR, the absolute and relative differences were clinically modest. TAVR also improves quality of life to the same degree in nonagenarians as in younger patients. These data support safety and efficacy of TAVR in select very elderly patients.",Unknown (The context does not provide a definitive answer on whether Transcatheter Aortic Valve Replacement should be performed in nonagenarians.),auto,mistral,ml,8,14.30058479309082,271.76904678344727,0.0042669998947530985,259.02162899728864,259.03361599193886,76,1934,146,0,0.3369790315628052,,
1765934962057,pubmedqa,pubmedqa,,14501446::q7,79e9d6ad4ba0,Does repeated hyperbaric exposure to 4 atmosphere absolute cause hearing impairment?,Pressure applied directly on the inner ear during diving does not disturb cochlear activity.,unknown (The provided context does not indicate whether repeated hyperbaric exposure to 4 atmosphere absolute causes hearing impairment.),auto,mistral,ml,8,14.235734939575195,192.53993034362793,0.0027279893402010202,179.33760001324117,179.34447200968862,84,1264,137,0,0.4886534810066223,,
1765934962478,hotpotqa,hotpotqa,,5abee5e25542994516f45473,12d3afd49e60,Pauline Henry was known as the vocalist of a very popular cover song. Which album was this song from?,The Joshua Tree,The Chimes (album),auto,qwen2_5,ml,8,63.84134292602539,344.09332275390625,0.005028006853535771,329.8552700143773,329.8660090076737,101,5864,18,0,0.25216615200042725,bridge,medium
1765934962912,hotpotqa,hotpotqa,,5a73f2265542993a88ae2ea9,3b55111704cf,Who won a Nobel Prize in 1943 and is associated with Max Volmer?,Otto Stern,unknown,auto,qwen2_5,ml,8,63.91739845275879,356.4002513885498,0.005238980520516634,342.77828098856844,342.79219500604086,64,7515,7,0,0.19438575208187103,bridge,medium
1765934963341,hotpotqa,hotpotqa,,5a7722d655429966f1a36c99,5872ee2c6692,Where did the form of music played by Die Rhöner Säuwäntzt originate?,United States,Germany,auto,qwen2_5,ml,8,63.309431076049805,352.42199897766113,0.005014997441321611,339.96690798085183,339.99837198643945,69,7645,7,0,0.5714297294616699,bridge,medium
1765934963680,hotpotqa,hotpotqa,,5ae655c855429908198fa599,ab6f16cdc1b6,"What is the name of this American multinational corporation that provides IT services, headquartered in New Jersey, that acquired Mirabeau?",Cognizant,Cognizant,auto,llama3,ml,8,63.25578689575195,263.44871520996094,0.004294008249416947,251.57250699703582,251.58494000788778,139,4992,9,1,1.0000001192092896,bridge,hard
1765934964576,narrativeqa,narrativeqa,01aa10d75658840a478ede17631dba875651c370,01aa10d75658840a478ede17631dba875651c370::q246,526d6928d7ab,How does the Universal House of Justice describe mankind?,Mankind is one human family.intrinsically hostile and aggressive,fundamentally spiritual in nature and are the creation of god.,auto,llama3,ml,8,454.740047454834,427.60729789733887,0.006631016731262207,413.8928929751273,413.9106939837802,57,11753,62,0,0.23421069979667664,,
1765934965161,hotpotqa,hotpotqa,,5ae7a9c8554299540e5a5631,fa2e8c8142b3,What event at the Asian Junior Athletics Championships has men and women competing at the same time?,3000 metres steeplechase,3000 metres steeplechase,auto,qwen2_5,ml,8,63.773393630981445,366.46151542663574,0.004435016307979822,354.9512009776663,354.96495399274863,100,6254,24,1,1.0,bridge,medium
1765934965545,hotpotqa,hotpotqa,,5ae5b3df5542992663a4f20b,87c380bade15,"South Korean actor Kim Yool-ho starred in what 2016 movie directed by Yeon Sang-ho Yeon Sang-ho and starring actors Gong Yoo, Jung Yu-mi, and Ma Dong-seok?",Train to Busan,Train to Busan,auto,mistral,ml,8,61.90133094787598,241.81485176086426,0.004927016561850905,230.2374450082425,230.25217300164513,155,4349,14,1,1.0000001192092896,bridge,easy
1765934965788,pubmedqa,pubmedqa,,19083271::q173,1e13cd796954,Mitrofanoff continent catheterizable conduits: top down or bottom up?,"Patients with anterior conduits had an increased risk of UTI and bladder stone formation compared to those with posterior conduits, although this was not significant in the case of bladder stone rate. This may indicate sub-optimal bladder drainage and should be addressed with careful preoperative counseling and close follow-up.",Unknown (The context does not provide information about whether Mitrofanoff continent catheterizable conduits are implanted top down or bottom up.),auto,mistral,ml,8,12.93182373046875,214.4613265991211,0.003149994881823659,204.45383098558523,204.46154900128022,69,1113,147,0,0.3511376976966858,,
1765934966217,hotpotqa,hotpotqa,,5ae2e27155429928c423952a,a7c655f1c6c9,What is the length of the River which has Wild Horse Creek as a tributary ?,375 mi long,unknown,auto,qwen2_5,ml,8,60.10699272155762,304.0425777435303,0.004197005182504654,292.73409000597894,292.7485730033368,75,5637,7,0,0.22192293405532837,bridge,hard
1765934967033,narrativeqa,narrativeqa,01dd08c2a57dca20d4925177a4b4de509fdf71fb,01dd08c2a57dca20d4925177a4b4de509fdf71fb::q273,b5cc363373e3,What is Ahmed's real identity?,Ibrahim Sayeedibrahim sayeed,unknown,auto,llama3,ml,8,478.03282737731934,311.3400936126709,0.005133013473823667,296.3460400060285,296.3566459948197,30,5361,7,0,0.1984378844499588,,
1765934967923,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q106,cd46408ab1a3,What kind of queen does Olivia become?,Queen of the Blue Sea.Queen of the Blue Sea.,unknown,auto,llama3,ml,8,476.8185615539551,401.40700340270996,0.006371992640197277,387.67567797913216,387.68775199423544,38,10739,7,0,0.16806793212890625,,
1765934968655,narrativeqa,narrativeqa,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6::q202,0525d30a9e1f,Why did Jim Morrison invite his classmates to Death Valley?,to experience psychedelic drugsto experience psychedelic drugs,unknown,auto,llama3,ml,8,495.53394317626953,224.58481788635254,0.003583001671358943,210.77365797827952,210.78238601330668,59,2625,7,0,0.20380331575870514,,
1765934968775,pubmedqa,pubmedqa,,19054263::q74,dec29d6d3871,Is it possible to predict the procedural time of endoscopic submucosal dissection for early gastric cancer?,"The procedural time of ESD with a Flex knife for EGC can be predicted by tumor size, location, and existence of ulcerative findings. The estimation of procedural time may be very useful to determine the operation schedule.",Yes,auto,mistral,ml,8,15.575170516967773,91.15815162658691,0.003743014531210065,77.86073602619581,77.86982401739806,107,1527,3,0,-0.06092220917344093,,
1765934968874,pubmedqa,pubmedqa,,14512912::q47,351408847a1b,Tanning facility use: are we exceeding Food and Drug Administration limits?,Interventions for tanning bed operators and patrons are needed to increase compliance with federally recommended exposure limits.,Yes,auto,mistral,ml,8,12.407541275024414,74.9967098236084,0.002595013938844204,63.466606981819496,63.47309102420695,75,976,3,0,0.007853136397898197,,
1765934968993,pubmedqa,pubmedqa,,9317065::q344,a22062c94485,Management of symptoms of gastroesophageal reflux disease: does endoscopy influence medical management?,The results support the theory that physicians often use endoscopic results to tailor medical therapy in patients with symptoms of GERD.,Yes,auto,mistral,ml,8,12.550115585327148,94.9850082397461,0.016017002053558826,85.17624600790441,85.1966589980293,103,1776,3,0,-0.03338807076215744,,
1765934969349,pubmedqa,pubmedqa,,18852579::q240,fce3057e1c88,Anticoagulant drugs in noncompaction: a mandatory therapy?,"Noncompaction of the left ventricular myocardium, by itself, does not seem to be a risk factor for stroke or embolic results, so there is no indication for oral anticoagulant therapy.",Unknown (The context does not provide information about the use of anticoagulant drugs in noncompaction.),auto,mistral,ml,8,11.444568634033203,188.64917755126953,0.0022659951355308294,178.78551900503226,178.79177699796855,58,1438,105,0,0.6413425803184509,,
1765934969655,pubmedqa,pubmedqa,,14508617::q37,7667fb5986c7,Is there an inhibitory role of cortisol in the mechanism of male sexual arousal and penile erection?,Our results strongly suggest an inhibitory role for cortisol in the mechanism of male sexual response and behaviour. These properties are mediated rather via an effect on central structures than on the penile erectile tissue. Future studies to include patients suffering from erectile dysfunction may reveal whether or not there are differences in the cortisol serum profiles of healthy subjects and patients under different stages of sexual arousal.,unknown (The context does not provide enough information to definitively answer whether cortisol has an inhibitory role in the mechanism of male sexual arousal and penile erection.),auto,mistral,ml,8,15.099763870239258,274.26981925964355,0.003557972377166152,262.5206639932003,262.5288400158752,100,2121,181,0,0.8961794972419739,,
1765934970063,hotpotqa,hotpotqa,,5adf698f5542993a75d264e2,93125413552e,Who directed a film that included Sarah Manninen?,Martha Coolidge,Greg White,auto,qwen2_5,ml,8,61.35869026184082,335.0026607513428,0.0053679978009313345,322.54276002640836,322.5546299945563,49,6696,10,0,0.2761486768722534,bridge,medium
1765934970255,pubmedqa,pubmedqa,,27017944::q412,d84c4bbdf37e,Does anti-thymocyte globulin have a place in busulfan/fludarabine conditioning for matched related donor hematopoietic stem cell transplantation?,"Although the addition of ATG doesn't guarantee a reduction in the incidences of acute and chronic GVHD, pre-transplantation ATG may result in lower non-relapse mortality in the context of matched related-donor HSCT with a busulfan/fludarabine conditioning regimen. However, caution is needed when using ATG because of a possibility to increase relapse rate.",Unknown (The context does not provide a definitive answer to this question.),auto,mistral,ml,8,13.750791549682617,163.44475746154785,0.0025129993446171284,149.74547098972835,149.752076016739,145,1421,76,0,-0.012388844974339008,,
1765934971091,narrativeqa,narrativeqa,015c99b411cef291d31cd5543c7ae957edebe6b4,015c99b411cef291d31cd5543c7ae957edebe6b4::q189,6e2130adff62,Which person (other than himself) does Shinzon most resemble?,PicardPicard,Jean Luc.,auto,llama3,ml,8,483.8874340057373,339.48659896850586,0.005337002221494913,326.8609319929965,326.8715419981163,61,6001,9,0,0.3029825985431671,,
1765934971973,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q78,dfbee878144f,"At the start of story, what is Olivia escaping?","Life in the city of Akif, under her former master, Shah Amurath.She is running from Shah Amurath, a sadistic rogue.",unknown,auto,llama3,ml,8,470.0307846069336,399.0030288696289,0.006107991794124246,389.39875600044616,389.4109549873974,47,10739,7,0,0.249703049659729,,
