ts_ms,collection,dataset,story_id,question_id,question_hash,question,true_answer,predicted_answer,requested_variant,routed_variant,routed_by,retrieval_k,local_retrieval_ms,grpc_elapsed_ms,router_retrieval_ms,inference_ms,end_to_end_ms,prompt_chars,context_chars,answer_chars,exact_match,answer_cosine_sim,type,level
1765930818463,hotpotqa,hotpotqa,,5abee5e25542994516f45473,12d3afd49e60,Pauline Henry was known as the vocalist of a very popular cover song. Which album was this song from?,The Joshua Tree,The Chimes (album),auto,qwen2_5,dataset,8,63.42577934265137,340.23046493530273,0.005317997420206666,332.72066499921493,332.733173010638,101,5864,18,0,0.25216615200042725,bridge,medium
1765930818900,hotpotqa,hotpotqa,,5a73f2265542993a88ae2ea9,3b55111704cf,Who won a Nobel Prize in 1943 and is associated with Max Volmer?,Otto Stern,unknown,auto,qwen2_5,dataset,8,61.34963035583496,363.7657165527344,0.004735979018732905,352.26603198680095,352.2823060047813,64,7515,7,0,0.19438575208187103,bridge,medium
1765930819402,hotpotqa,hotpotqa,,5a7722d655429966f1a36c99,5872ee2c6692,Where did the form of music played by Die Rhöner Säuwäntzt originate?,United States,Germany,auto,qwen2_5,dataset,8,60.4248046875,351.93610191345215,0.005018984666094184,341.14076499827206,341.157860995736,69,7645,7,0,0.5714297294616699,bridge,medium
1765930819748,hotpotqa,hotpotqa,,5ae655c855429908198fa599,ab6f16cdc1b6,"What is the name of this American multinational corporation that provides IT services, headquartered in New Jersey, that acquired Mirabeau?",Cognizant,cognizant,auto,qwen2_5,dataset,8,62.393903732299805,271.35562896728516,0.004595989594236016,260.4125080106314,260.4276240163017,139,4992,9,1,1.0000001192092896,bridge,hard
1765930820718,narrativeqa,narrativeqa,01aa10d75658840a478ede17631dba875651c370,01aa10d75658840a478ede17631dba875651c370::q246,526d6928d7ab,How does the Universal House of Justice describe mankind?,Mankind is one human family.intrinsically hostile and aggressive,Mankind is described as fundamentally spiritual in nature and capable of building civilization and creating a peaceful world if they decide to do so.,auto,mistral,dataset,8,450.1481056213379,506.76655769348145,0.007174006896093488,497.3757729749195,497.3976839974057,57,11753,149,0,0.42257779836654663,,
1765930821153,hotpotqa,hotpotqa,,5ae7a9c8554299540e5a5631,fa2e8c8142b3,What event at the Asian Junior Athletics Championships has men and women competing at the same time?,3000 metres steeplechase,3000 metres steeplechase,auto,qwen2_5,dataset,8,60.90569496154785,361.5906238555908,0.0049340014811605215,350.6019269989338,350.61801099800505,100,6254,24,1,1.0,bridge,medium
1765930821560,hotpotqa,hotpotqa,,5ae5b3df5542992663a4f20b,87c380bade15,"South Korean actor Kim Yool-ho starred in what 2016 movie directed by Yeon Sang-ho Yeon Sang-ho and starring actors Gong Yoo, Jung Yu-mi, and Ma Dong-seok?",Train to Busan,Train to Busan,auto,qwen2_5,dataset,8,61.3861083984375,284.90447998046875,0.0038489815779030323,276.2820700008888,276.2969530012924,155,4349,14,1,1.0000001192092896,bridge,easy
1765930821795,pubmedqa,pubmedqa,,19083271::q173,1e13cd796954,Mitrofanoff continent catheterizable conduits: top down or bottom up?,"Patients with anterior conduits had an increased risk of UTI and bladder stone formation compared to those with posterior conduits, although this was not significant in the case of bladder stone rate. This may indicate sub-optimal bladder drainage and should be addressed with careful preoperative counseling and close follow-up.",Unknown (The context does not provide information about whether Mitrofanoff continent catheterizable conduits are implanted top down or bottom up.),auto,mistral,dataset,8,12.557506561279297,207.7019214630127,0.004015018930658698,199.94983900687657,199.9602410069201,69,1113,147,0,0.3511376976966858,,
1765930822177,hotpotqa,hotpotqa,,5ae2e27155429928c423952a,a7c655f1c6c9,What is the length of the River which has Wild Horse Creek as a tributary ?,375 mi long,unknown,auto,qwen2_5,dataset,8,63.6744499206543,300.97460746765137,0.004227011231705546,292.01994399772957,292.0359600102529,75,5637,7,0,0.22192293405532837,bridge,hard
1765930822941,narrativeqa,narrativeqa,01dd08c2a57dca20d4925177a4b4de509fdf71fb,01dd08c2a57dca20d4925177a4b4de509fdf71fb::q273,b5cc363373e3,What is Ahmed's real identity?,Ibrahim Sayeedibrahim sayeed,unknown,auto,mistral,dataset,8,473.9952087402344,277.4524688720703,0.006013986421748996,269.328377005877,269.3426700134296,30,5361,7,0,0.1984378844499588,,
1765930823893,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q106,cd46408ab1a3,What kind of queen does Olivia become?,Queen of the Blue Sea.Queen of the Blue Sea.,Unknown (The context does not provide information about Olivia becoming a queen.),auto,mistral,dataset,8,479.48217391967773,458.7860107421875,0.006685993866994977,449.043447006261,449.05875201220624,38,10739,81,0,0.3428363502025604,,
1765930824686,narrativeqa,narrativeqa,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6::q202,0525d30a9e1f,Why did Jim Morrison invite his classmates to Death Valley?,to experience psychedelic drugsto experience psychedelic drugs,Unknown (The provided context does not contain information about Jim Morrison inviting his classmates to Death Valley.),auto,mistral,dataset,8,496.0012435913086,283.4668159484863,0.003622000804170966,273.23560701915994,273.24427000712603,59,2625,119,0,0.12577292323112488,,
1765930824798,pubmedqa,pubmedqa,,19054263::q74,dec29d6d3871,Is it possible to predict the procedural time of endoscopic submucosal dissection for early gastric cancer?,"The procedural time of ESD with a Flex knife for EGC can be predicted by tumor size, location, and existence of ulcerative findings. The estimation of procedural time may be very useful to determine the operation schedule.",Yes,auto,mistral,dataset,8,13.52381706237793,86.11369132995605,0.002755987225100398,78.84463097434491,78.85127901681699,107,1527,3,0,-0.06092220917344093,,
1765930824892,pubmedqa,pubmedqa,,14512912::q47,351408847a1b,Tanning facility use: are we exceeding Food and Drug Administration limits?,Interventions for tanning bed operators and patrons are needed to increase compliance with federally recommended exposure limits.,Yes,auto,mistral,dataset,8,12.413978576660156,70.84918022155762,0.00214899773709476,63.298246008343995,63.30414899275638,75,976,3,0,0.007853136397898197,,
1765930825100,pubmedqa,pubmedqa,,9317065::q344,a22062c94485,Management of symptoms of gastroesophageal reflux disease: does endoscopy influence medical management?,The results support the theory that physicians often use endoscopic results to tailor medical therapy in patients with symptoms of GERD.,Yes,auto,mistral,dataset,8,12.166976928710938,90.27552604675293,0.0023439934011548758,84.81871700496413,84.82473497861065,103,1776,3,0,-0.03338807076215744,,
1765930825335,pubmedqa,pubmedqa,,18852579::q240,fce3057e1c88,Anticoagulant drugs in noncompaction: a mandatory therapy?,"Noncompaction of the left ventricular myocardium, by itself, does not seem to be a risk factor for stroke or embolic results, so there is no indication for oral anticoagulant therapy.",Unknown (The context does not provide information about the use of anticoagulant drugs as a mandatory therapy for noncompaction.),auto,mistral,dataset,8,14.505624771118164,206.4199447631836,0.0022560125216841698,198.92895797966048,198.93551399582066,58,1438,129,0,0.6496751308441162,,
1765930825634,pubmedqa,pubmedqa,,14508617::q37,7667fb5986c7,Is there an inhibitory role of cortisol in the mechanism of male sexual arousal and penile erection?,Our results strongly suggest an inhibitory role for cortisol in the mechanism of male sexual response and behaviour. These properties are mediated rather via an effect on central structures than on the penile erectile tissue. Future studies to include patients suffering from erectile dysfunction may reveal whether or not there are differences in the cortisol serum profiles of healthy subjects and patients under different stages of sexual arousal.,unknown (The context does not provide enough information to definitively answer whether cortisol has an inhibitory role in the mechanism of male sexual arousal and penile erection.),auto,mistral,dataset,8,11.903524398803711,270.538330078125,0.003210006980225444,263.0309550149832,263.0402270006016,100,2121,181,0,0.8961794972419739,,
1765930826041,hotpotqa,hotpotqa,,5adf698f5542993a75d264e2,93125413552e,Who directed a film that included Sarah Manninen?,Martha Coolidge,Greg White,auto,qwen2_5,dataset,8,60.67681312561035,334.0613842010498,0.00541098415851593,325.2641430008225,325.2768630045466,49,6696,10,0,0.2761486768722534,bridge,medium
1765930826228,pubmedqa,pubmedqa,,27017944::q412,d84c4bbdf37e,Does anti-thymocyte globulin have a place in busulfan/fludarabine conditioning for matched related donor hematopoietic stem cell transplantation?,"Although the addition of ATG doesn't guarantee a reduction in the incidences of acute and chronic GVHD, pre-transplantation ATG may result in lower non-relapse mortality in the context of matched related-donor HSCT with a busulfan/fludarabine conditioning regimen. However, caution is needed when using ATG because of a possibility to increase relapse rate.",Unknown (The context does not provide a definitive answer to this question.),auto,mistral,dataset,8,13.455629348754883,157.97162055969238,0.0032539828680455685,150.9261130122468,150.93495597830042,145,1421,76,0,-0.012388844974339008,,
1765930827148,narrativeqa,narrativeqa,015c99b411cef291d31cd5543c7ae957edebe6b4,015c99b411cef291d31cd5543c7ae957edebe6b4::q189,6e2130adff62,Which person (other than himself) does Shinzon most resemble?,PicardPicard,Unknown (The context does not provide information to determine who Shinzon most resembles.),auto,mistral,dataset,8,479.7706604003906,388.582706451416,0.004928995622321963,379.61074098711833,379.6218399947975,61,6001,91,0,0.17631614208221436,,
1765930828159,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q78,dfbee878144f,"At the start of story, what is Olivia escaping?","Life in the city of Akif, under her former master, Shah Amurath.She is running from Shah Amurath, a sadistic rogue.",Unknown (The context does not provide information about what Olivia is escaping at the start of the story.),auto,mistral,dataset,8,477.3697853088379,508.2850456237793,0.007320981239899993,482.85744900931604,482.87236600299366,47,10739,107,0,0.27959680557250977,,
1765930828314,pubmedqa,pubmedqa,,19286200::q506,e26d5415984d,Does transrectal ultrasound probe configuration really matter?,"The type of probe significantly affects the overall prostate cancer detection rate, particularly in patients with prostate specific antigen greater than 4 ng/ml and/or nonsaturation (8 to 19 cores) prostate biopsy. This may be because the end fire probe allows better mechanical sampling of the lateral and apical regions of the peripheral zone, where cancer is most likely to reside. We set the stage for a randomized, controlled trial to confirm our observations.",Yes,auto,mistral,dataset,8,14.25623893737793,126.0688304901123,0.0033730175346136093,116.67733298963867,116.68458799249493,62,1586,3,0,0.03668864443898201,,
1765930829326,narrativeqa,narrativeqa,00ee9e01a0e581e0d8cbf7e865a895147c480c5e,00ee9e01a0e581e0d8cbf7e865a895147c480c5e::q118,b2f1db1c2d5e,What is Ricky Verona's brother's name?,AlexAlex,Unknown (The context does not provide information about Ricky Verona's brother's name.),auto,mistral,dataset,8,532.5193405151367,466.8457508087158,0.006405985914170742,456.7536160175223,456.76879200618714,38,8169,87,0,0.18910838663578033,,
1765930829877,hotpotqa,hotpotqa,,5a74f2ff5542993748c89748,4fa2af9e41d6,What city are George Washington University Hospital and MedStar Washington Hospital Center located in?,"Washington, D.C.","washington, d. c.",auto,qwen2_5,dataset,8,67.30771064758301,379.352331161499,0.0044330081436783075,370.00915498356335,370.02564599970356,102,7913,17,0,1.0000001192092896,comparison,medium
1765930830780,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q91,49daeb982bee,Where does Olivia and Conan hide after fleeing Shuh Amurath?,BoatIn a boat,They hide on a dark and apparently deserted island.,auto,mistral,dataset,8,476.2682914733887,414.5219326019287,0.007135007763281465,405.21139101474546,405.22742600296624,60,9433,51,0,0.12241879105567932,,
1765930831909,narrativeqa,narrativeqa,01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90,01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90::q292,a6edcd784dfe,Who became Emily guardian after her father dealth?,Her aunt Madame CheronMadame Cheron,Unknown (The context does not provide information about Emily's guardian after her father's death.),auto,mistral,dataset,8,729.9132347106934,382.54737854003906,0.005609996151179075,372.60571200749837,372.619506000774,50,6985,99,0,0.25305184721946716,,
1765930832601,narrativeqa,narrativeqa,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6::q198,8a15b15c12dd,Who did Jim Morrison see dying on a desert highway in 1949?,An elderly Native American An elderly Native American.,unknown,auto,mistral,dataset,8,502.6283264160156,177.0303249359131,0.0037270074244588614,168.16007101442665,168.16923400619999,59,2625,7,0,0.1852252334356308,,
1765930832767,pubmedqa,pubmedqa,,18854793::q249,236f3b40bc48,Does the addition of ketorolac and dexamethasone to lidocaine intravenous regional anesthesia improve postoperative analgesia and tourniquet tolerance for ambulatory hand surgery?,"IVRA with lidocaine and with the inclusion of ketorolac and dexamethasone provides effective perioperative analgesia for patients undergoing ambulatory hand surgery, when compared to the use of lidocaine alone or lidocaine with ketorolac IVRA.",Yes,auto,mistral,dataset,8,16.8302059173584,115.62728881835938,0.003341992851346731,105.94264097744599,105.95007098163478,179,1894,3,0,0.008224769495427608,,
1765930832863,pubmedqa,pubmedqa,,19061473::q107,f46e51af4ad4,Does degree of baldness influence vitamin D status?,The degree of baldness does not appear to influence serum 25-OHD levels. The high prevalence of baldness in older men does not explain sex differences in 25-OHD levels. Other novel hypotheses are required to help determine whether baldness serves any physiological purpose.,unknown,auto,mistral,dataset,8,12.440681457519531,70.21546363830566,0.0024649780243635178,64.10993900499307,64.11618200945668,51,962,7,0,0.008624008856713772,,
1765930833896,narrativeqa,narrativeqa,015c99b411cef291d31cd5543c7ae957edebe6b4,015c99b411cef291d31cd5543c7ae957edebe6b4::q171,b1fd79076846,Why does Shinzon activate the thalaron weapon?,To assure complete destruction of Enterprise and Scimitar ships.to invade federation,Unknown (The provided context does not mention Shinzon activating the thalaron weapon.),auto,mistral,dataset,8,466.2439823150635,458.3477973937988,0.0050219823606312275,452.1093110088259,452.11945701157674,46,8429,87,0,0.18901820480823517,,
1765930834388,hotpotqa,hotpotqa,,5a74248855429929fddd83e5,c2fbe4a46bd3,"Don Barry Mason was the founder of the Psychedelic Shamanistic Institute (PSI), which other member that's Welsh, that died on 10 April 2016?",Dennis Howard Marks,unknown,auto,qwen2_5,dataset,8,66.97821617126465,364.55798149108887,0.005570007488131523,357.5979559973348,357.61733501567505,140,7259,7,0,0.1483958214521408,bridge,easy
1765930834509,pubmedqa,pubmedqa,,18847153::q226,51d6fa4c73c4,Spontaneous pneumomediastinum: is a chest X-ray enough?,"SPM is a rare entity that should be considered in patients with pleuritic chest pain. Treatment is supportive, and if no clues for esophageal rupture are present, investigations other than chest X-ray are probably not warranted. It is safe to discharge the patient within 24 hours provided that symptomatic improvement is achieved.",Yes,auto,mistral,dataset,8,16.98756217956543,89.42985534667969,0.003249006113037467,78.44457600731403,78.45371498842724,55,1594,3,0,0.040777456015348434,,
1765930834923,hotpotqa,hotpotqa,,5ae70f035542991bbc9761b1,de34ecc59e96,"Who's the Hungarian-born US film director renowned for adapting Stephen King novellas to the screen, including The Mist and The Green Mile?",Frank Darabont,Frank Darabont,auto,qwen2_5,dataset,8,62.796592712402344,339.5953178405762,0.005297013558447361,328.14294000854716,328.1555400171783,139,6402,14,1,1.0,bridge,medium
1765930835826,narrativeqa,narrativeqa,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6::q220,087f30104507,What does Jim participate in with Patricia?,He participates in mystical ceremonies and joins in a handfasting ceremony.Mystical ceremonies.,Jim participates in mystical ceremonies with Patricia.,auto,mistral,dataset,8,486.34815216064453,311.50269508361816,0.005025009158998728,300.87782599730417,300.8890670025721,43,6121,54,0,0.5455386638641357,,
1765930835912,pubmedqa,pubmedqa,,19063771::q110,d09cd8e1d789,Can keratinocytes cause failure of osseointegration?,"These findings suggest that, in the cases reported, keratinocytes implanted between the titanium and the living bone, leading to disruption of osseointegration.",Yes,auto,mistral,dataset,8,16.681671142578125,56.37931823730469,0.002267013769596815,48.794096015626565,48.79982498823665,52,536,3,0,0.013603818602859974,,
1765930836071,pubmedqa,pubmedqa,,14504836::q19,7d251b0afe16,MR imaging of anterior cruciate ligament tears: is there a gender gap?,"Gender differences in MR imaging patterns of ACL tears exist: females are more commonly imaged in the acute stage and more commonly possess posterolateral tibial bone contusions; males have a more severe presentation than females, associated with more severe lateral femoral condyle and soft tissue injuries.",Yes,auto,mistral,dataset,8,16.29352569580078,89.22719955444336,0.002909015165641904,83.46456501749344,83.47143302671611,70,1542,3,0,0.023940816521644592,,
1765930836190,pubmedqa,pubmedqa,,8333444::q276,3aeb4d0e2f6e,Are there differences in information given to private and public prenatal patients?,"The one-on-one approach to health education in pregnancy usually used in the private setting may not facilitate addressing many topics believed to be important components of contemporary prenatal care. Providers of private prenatal care should initiate discussion of prenatal health education topics rather than relying on patient interest in requesting information. Just as public prenatal care programs have devoted significant resources to more comprehensive prenatal education, the providers in the private sector must assure that pregnant women receive the same comprehensive information. In so doing, these providers can help promote an optimal outcome for their patients, their patients' unborn children, and the family unit.",Yes,auto,mistral,dataset,8,15.142440795898438,88.59777450561523,0.0028859940357506275,79.40193999093026,79.40906001022086,83,1881,3,0,-0.030403779819607735,,
1765930836312,pubmedqa,pubmedqa,,14514932::q61,f44c8c51ff19,"Does influenza vaccination increase consultations, corticosteroid prescriptions, or exacerbations in subjects with asthma or chronic obstructive pulmonary disease?","Older people with asthma or COPD commonly have diagnoses recorded or prescriptions for oral corticosteroids given on the day of influenza vaccination, but there is no increased risk of adverse acute outcomes in the first 2 weeks after vaccination. Our findings strongly suggest that influenza vaccination is safe in this population.",Yes,auto,mistral,dataset,8,15.779733657836914,92.40531921386719,0.002129992935806513,84.72176000941545,84.72802201868035,163,1549,3,0,-0.057937148958444595,,
1765930837213,narrativeqa,narrativeqa,015c99b411cef291d31cd5543c7ae957edebe6b4,015c99b411cef291d31cd5543c7ae957edebe6b4::q192,c6d0250fcd19,What is the Scimitar?,A warship flagship,The Scimitar is a starship.,auto,mistral,dataset,8,469.4509506225586,418.9467430114746,0.005157984560355544,409.9355030048173,409.94577200035565,21,9257,27,0,0.45762261748313904,,
1765930838227,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q79,5cc1c9b69bb0,Who does the mad man who defeats Olivia's pursuer turn out to be?,Conan the Cimmerian.Conan,Unknown (The context does not provide information about a mad man who defeats Olivia's pursuer.),auto,mistral,dataset,8,466.25471115112305,499.161958694458,0.006080983439460397,492.2867350105662,492.2994169755839,65,10660,96,0,0.11543504148721695,,
1765930838349,pubmedqa,pubmedqa,,9313396::q327,7e1a993cc238,Do people with rheumatoid arthritis develop illness-related schemas?,Results from widely different methods offer at least partial support for arthritis schemas and suggest that the concepts identified are meaningful to patients as well as to researchers.,Yes,auto,mistral,dataset,8,15.544414520263672,71.48957252502441,0.0035529956221580505,61.82424700818956,61.83197197970003,68,886,3,0,-0.04086323827505112,,
1765930838758,hotpotqa,hotpotqa,,5ab28cfb554299340b525515,f2137830cbdd,Axle Whitehead was a part of an American comedy-drama television series that is a remake of the British series with the same name set in what city?,Chicago,Chicago,auto,qwen2_5,dataset,8,63.639163970947266,333.29153060913086,0.005036999937146902,324.76593501633033,324.77793499128893,147,6525,7,1,1.0000001192092896,bridge,medium
1765930839045,pubmedqa,pubmedqa,,27012014::q380,e3aad5404bdd,Is Microarray Analysis Really Useful and Sufficient to Diagnose Nut Allergy in the Mediterranean Area?,The diagnostic performance of ISAC was adequate for hazelnut and walnut allergy but not for peanut allergy. sIgE sensitivity against Ara h 9 in ISAC needs to be improved.,Unknown (The context does not provide enough information to definitively answer whether microarray analysis is useful and sufficient to diagnose nut allergy in the Mediterranean area.),auto,mistral,dataset,8,15.881776809692383,257.47156143188477,0.003250985173508525,246.91354000242427,246.92181998398155,102,1845,184,0,0.5046141743659973,,
1765930839475,hotpotqa,hotpotqa,,5ac1bfd85542994ab5c67dfb,945428cfac32,"How many German scientists, engineers, and technicians, were recruited in post-Nazi Germany as a result of the clandestine operation where Arthur Rudolph became one of the main developers of the U.S. ?space program","more than 1,600","1,600",auto,qwen2_5,dataset,8,64.67103958129883,353.1527519226074,0.004637986421585083,344.53469299478456,344.55077702295966,214,7325,5,0,0.8519095182418823,bridge,medium
1765930839573,pubmedqa,pubmedqa,,19059001::q93,1a189ca443e9,Do children with ADHD and/or PDD-NOS differ in reactivity of alpha/theta ERD/ERS to manipulations of cognitive load and stimulus relevance?,"The results supply no evidence for a distinction in information processing abilities of selective attention and working memory as reflected by alpha and theta ERD/ERS between children diagnosed with either ADHD, PDD-NOS or healthy controls.",unknown,auto,mistral,dataset,8,14.063358306884766,71.11668586730957,0.004417001036927104,62.95847598812543,62.968551996164024,139,910,7,0,0.068316750228405,,
1765930840498,narrativeqa,narrativeqa,00936497f5884881f1df23f4834f6739552cee8b,00936497f5884881f1df23f4834f6739552cee8b::q37,c18654e91540,Where does the trip begin on the east coast?,ZanzibarZanzibar,London,auto,mistral,dataset,8,517.8506374359131,395.0464725494385,0.006519985618069768,384.73572698421776,384.74974400014617,44,9977,6,0,0.21731653809547424,,
1765930840952,hotpotqa,hotpotqa,,5a75e7215542992db947370a,6eab5c5fc6a4,"Which American singer-songwriter known as ""the Caruso of Rock"", recorded on the Monument Records label and had hits such as ""Pretty One,"" and ""Uptown""?",Roy Orbison,Roy Orbison,auto,qwen2_5,dataset,8,62.593698501586914,379.06837463378906,0.0049000082071870565,367.6696300099138,367.68581002252176,151,7812,11,1,1.0,bridge,medium
1765930841393,hotpotqa,hotpotqa,,5ac2ee675542990b17b154be,f3fd86aec156,Norbert Holm was arrested and later demoted because of his Chief of Operations association with a military theorist popularly known as what?,the Desert Fox,unknown,auto,qwen2_5,dataset,8,61.12980842590332,366.2405014038086,0.004998000804334879,357.49529898748733,357.51234501367435,140,7800,7,0,0.21681030094623566,bridge,medium
1765930841843,hotpotqa,hotpotqa,,5abae52a5542996cc5e49eea,33dd93c1d4ee,The 1976 German Grand Prix was won by a driver who retired in what year?,1979,1979,auto,qwen2_5,dataset,8,64.22591209411621,374.06039237976074,0.004747998900711536,365.0285259936936,365.04548898665234,72,7250,4,1,1.0,bridge,medium
1765930842004,pubmedqa,pubmedqa,,19288309::q516,07e25e805367,Variations in medical school graduating examinations in the United Kingdom: are clinical competence standards comparable?,"We question whether is it possible to make plausible comparisons in relation to the equivalence of standards of graduates from the different UK medical schools, as current quality assurance systems do not allow for formal quantitative comparisons of the clinical competence of graduates from different schools. We suggest that national qualifying level examinations should be considered in the UK.","Unknown (based on provided context, no definitive answer is given)",auto,mistral,dataset,8,14.774799346923828,132.29680061340332,0.0033259857445955276,120.54899201029912,120.55909799528308,121,996,66,0,-0.03983861580491066,,
1765930842411,hotpotqa,hotpotqa,,5abdbeed5542993062266cdd,bdfeebc2606e,"The airline operating in Whitehorse, Yukon handled how many passengers in 2012?","294,000","294,000",auto,qwen2_5,dataset,8,59.02910232543945,336.5514278411865,0.0040009908843785524,328.3327469835058,328.347827977268,79,6021,7,1,1.0000001192092896,bridge,medium
1765930842782,pubmedqa,pubmedqa,,27026738::q446,b0186e1bfdce,Human Papillomavirus Vaccination Counseling in Pediatric Training: Are We Discussing Otolaryngology-Related Manifestations?,"Increased education about HPV and its otolaryngology-related manifestations should be undertaken to increase provider, patient, and parent awareness of recurrent respiratory papillomatosis and oropharyngeal squamous cell carcinoma. We propose that discussing the risks of otolaryngology-related disease be routinely included in HPV vaccination counseling.","No, the survey shows that 63.3% and 52.9% of participants never discuss recurrent respiratory papillomatosis and oropharyngeal squamous cell carcinoma during HPV vaccine counseling, respectively.",auto,mistral,dataset,8,13.527154922485352,340.5582904815674,0.0038949947338551283,329.3537150020711,329.363900993485,123,1554,195,0,0.7418921589851379,,
1765930843241,hotpotqa,hotpotqa,,5ae0fcb855429945ae959492,09bf5ba49984,Which 1999 French Open - Women's Doubles runner-up was born in Russia on 7 June 1981?,Anna Kournikova,unknown,auto,qwen2_5,dataset,8,62.187910079956055,378.5815238952637,0.005003006663173437,367.30785502004437,367.3246160033159,85,7832,7,0,0.27602139115333557,bridge,medium
1765930843983,narrativeqa,narrativeqa,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b::q161,a861cba58504,Who is jealous of Ebby?,CrashCrash,Unknown,auto,mistral,dataset,8,481.97007179260254,199.3720531463623,0.005042995326220989,190.52160700084642,190.53411000641063,23,3465,7,0,0.17775015532970428,,
1765930845047,narrativeqa,narrativeqa,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b::q155,b27960985b55,Why do the Bulls release Crash?,The Bulls do not need him anymore once Ebby is called up to the major leaguesThey have no use for Eddy's mentor,The Bulls release Crash because they no longer have use for him as his mentor role is no longer needed after Nuke gets called up to the majors.,auto,mistral,dataset,8,513.7054920196533,531.4791202545166,0.0059689918998628855,520.8315229974687,520.8433659863658,31,10289,143,0,0.5254665613174438,,
1765930845489,hotpotqa,hotpotqa,,5a7a8dab554299042af8f66a,450b0cdde740,"Huddersfield Giants R.L.F.C. are an English professional rugby league club from Huddersfield, West Yorkshire, the birthplace of rugby league, who play in the Super League competition, they play their home games at the Kirklees Stadium which is shared with Huddersfield Town F.C., is a multi-use sports stadium in Huddersfield in West Yorkshire, in which country?",England,England,auto,qwen2_5,dataset,8,67.93808937072754,359.9576950073242,0.0045879860408604145,350.62843101331964,350.6458940100856,362,7033,7,1,1.0,bridge,easy
1765930845658,pubmedqa,pubmedqa,,27034937::q473,3f25bb2420aa,Does Subacromial Osteolysis Affect Shoulder Function after Clavicle Hook Plating?,"The occurrence of subacromial osteolysis is not rare, and also it does not significantly affect shoulder function.","Unknown (based on the provided context, no definitive answer is given)",auto,mistral,dataset,8,13.492584228515625,142.90523529052734,0.0035530247259885073,134.7842309914995,134.79576699319296,81,1040,70,0,0.11055929213762283,,
1765930845778,pubmedqa,pubmedqa,,9322630::q346,b42759188bf4,Active management of labor: does it make a difference?,"Patients undergoing active management had shortened labors and were more likely to be delivered within 12 hours, differences that persisted despite the use of epidural analgesics. There was a trend toward a reduced rate of cesarean section.",Yes,auto,mistral,dataset,8,13.35287094116211,93.35136413574219,0.002701999619603157,85.12553499895148,85.13261200278066,54,1669,3,0,-0.016677213832736015,,
1765930845906,pubmedqa,pubmedqa,,8339646::q284,23ac950df3ca,Does implementing pulse oximetry in a critical care unit result in substantial arterial blood gas savings?,"The implementation of pulse oximetry in this manner gives an idea how effective the technology will be in reducing the use of arterial blood gas determinations without guidelines for the use of pulse oximetry. As only a marginal decrease was observed in the total population of medical and surgical patients, and only on the night shift, formal and standardized guidelines for the most efficient use of pulse oximetry should be considered. If these were considered, pulse oximetry may indeed make a significant contribution to improving the efficiency of care services.",unknown,auto,mistral,dataset,8,12.068986892700195,100.49200057983398,0.0029310176614671946,91.48416999960318,91.49137098575011,106,2047,7,0,-0.002113539958372712,,
1765930846865,narrativeqa,narrativeqa,01aa10d75658840a478ede17631dba875651c370,01aa10d75658840a478ede17631dba875651c370::q255,3d3269ce330f,There is a fundamental lack of what between people?,CommunicationCommunication.,communication,auto,mistral,dataset,8,537.9643440246582,243.5629367828369,0.004778004949912429,232.40113400970586,232.41133301053196,51,6209,13,0,0.8285543322563171,,
1765930847289,hotpotqa,hotpotqa,,5a7e567b55429949594199a0,97e51cc89e0c,Who is the American internet entrepreneur who founded the company featured on 24 Hours on Craigslist?,Craig Newmark,craig newmark,auto,qwen2_5,dataset,8,64.74614143371582,346.9076156616211,0.005137000698596239,337.54051598953083,337.55293299327604,101,6469,13,1,1.0,bridge,hard
1765930848264,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q101,d03583787c08,What knocks Conan unconscious?,A stone from a ling knocks him unconscious.a stone,Unknown (The provided context does not show anything that knocks Conan unconscious),auto,mistral,dataset,8,484.33732986450195,462.25666999816895,0.006499991286545992,451.3706809957512,451.38520500040613,30,10418,83,0,0.4214729368686676,,
